Opportunity__c,External_ID__c,Product_Detail__c,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,Supplier_Name__c,Buy_Volume__c,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Rate__c,Buy_Type__c,Current_Margin__c,Current_Margin_Explanation__c,Formats__c,Media_Code__c,Original_Gross_Budget__c,RecordTypeId,Filter,Id
0063100000fGlywAAC,TurkeyOpp-213,Banner,2016-03-04,2016-03-31,269.6,Akbank20163Akbank Neo KartMedyanetMC,Net Cost (Calc Margin),MediaTrader,Medyanet,1000,200,Externally Managed,Triggers,Ekonomi,0.4,CPC,0.2582,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,400,012i0000001EB0yAAG,Turkey_LR,a013100000fLpapAAC
0063100000fGm6zAAC,TurkeyOpp-45,Banner,2016-10-01,2016-10-30,8207.2,MAC201610MAC EkimAdmaticMS,Net Cost (Calc Margin),MediaTrader,Admatic,12800,3200,Externally Managed,Triggers,Kadin,0.4,CPC,0.6101,From spreadsheet: Turkey LR - Campaign Data,Interstitial,Digital,5120,012i0000001EB0yAAG,Turkey_LR,a013100000fLpaqAAC
0063100000fGlz3AAC,TurkeyOpp-632,Banner,2016-04-08,2016-04-30,2323,Bridgestone20164Bridgestone Data TargetingPopmarkerMC,Net Cost (Calc Margin),MediaTrader,Popmarker,6000,1200,Externally Managed,Triggers,Kadin,0.4,CPC,0.4834,From spreadsheet: Turkey LR - Campaign Data,Overlay,Digital,2400,012i0000001EB0yAAG,Turkey_LR,a013100000fLparAAC
0063100000fGm3pAAC,TurkeyOpp-1537,Banner,2016-06-01,2016-06-30,0,Mavi20166Mavi i love mavi HaziranAppnexusMS,Net Cost (Calc Margin),MediaTrader,Appnexus,2500,0,Externally Managed,Triggers,Kadin,0.4,CPC,0,From spreadsheet: Turkey LR - Campaign Data,RTB,Digital,1000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpasAAC
0063100000fGlyQAAS,TurkeyOpp-40,Banner,2016-03-04,2016-03-31,24.8,KKB20163KKB Ticari CekAppnexusMC,Net Cost (Calc Margin),MediaTrader,Appnexus,4000,8.43,Externally Managed,Triggers,RTB,0.4,CPC,0.6601,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1600,012i0000001EB0yAAG,Turkey_LR,a013100000fLpauAAC
0063100000fGm5yAAC,TurkeyOpp-724,Banner,2016-09-01,2016-09-28,1002,Akbank20169Akbank GGP EylulMedyanetMC,Net Cost (Calc Margin),MediaTrader,Medyanet,2500,500,Externally Managed,Triggers,Ekonomi,0.4,CPC,0.501,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpavAAC
0063100000fGlyzAAC,TurkeyOpp-1511,Banner,2016-05-01,2016-05-08,1697.3,Altinbas20165Altinbas Anneler GunuTurkTicaretMEC,Net Cost (Calc Margin),MediaTrader,TurkTicaret,8000,890.25,Externally Managed,Triggers,Kadin,0.3,CPC,0.4755,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2400,012i0000001EB0yAAG,Turkey_LR,a013100000fLpawAAC
0063100000fGlxHAAS,TurkeyOpp-425,Banner,2016-03-01,2016-03-31,2756.8,Elca Kozmetik20163Clinique MartReklamstoreMS,Net Cost (Calc Margin),MediaTrader,Reklamstore,9000,1378.4,Externally Managed,Triggers,Kadin,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,3600,012i0000001EB0yAAG,Turkey_LR,a013100000fLpaxAAC
0063100000fGPjvAAG,TurkeyOpp-1603,Banner,2016-05-06,2016-05-31,411.6,Lufthansa20165Lufthansa BaselineMynetMS,Net Cost (Calc Margin),MediaTrader,Mynet,3333,308.7,Externally Managed,Triggers,Kadin,0.4,CPC,0.25,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1333.33,012i0000001EB0yAAG,Turkey_LR,a013100000fLpayAAC
0063100000fGm39AAC,TurkeyOpp-1567,Banner,2016-05-03,2016-05-31,872.55,Bimeks20165Bimeks LG G5MedyanetMEC,Net Cost (Calc Margin),MediaTrader,Medyanet,2500,498.6,Externally Managed,Triggers,Kadin,0.35,CPC,0.4286,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,875,012i0000001EB0yAAG,Turkey_LR,a013100000fLpb1AAC
0063100000fGm7YAAS,TurkeyOpp-586,Banner,2016-10-01,2016-10-30,2404.2,Castrol201610Castrol Carama EkimPopmarkerMS,Net Cost (Calc Margin),MediaTrader,Popmarker,4000,800,Externally Managed,Triggers,Otomotiv,0.6,CPC,0.6672,From spreadsheet: Turkey LR - Campaign Data,Overlay,Digital,2400,012i0000001EB0yAAG,Turkey_LR,a013100000fLpb2AAC
0063100000fGm8OAAS,TurkeyOpp-1875,Banner,2016-11-08,2016-11-28,3223.2,Vodafone201611Vodafone Youth MNP KasimAppnexusMS,Net Cost (Calc Margin),MediaTrader,Appnexus,3333,0,Externally Managed,Triggers,Teknoloji,0.8,CPC,1,From spreadsheet: Turkey LR - Campaign Data,RTB,Digital,2666.4,012i0000001EB0yAAG,Turkey_LR,a013100000fLpb3AAC
0063100000fGlw6AAC,TurkeyOpp-1079,Banner,2016-01-18,2016-01-31,3393.6,KKB20161KKB Findeks BireyselPopMarkerMC,Net Cost (Calc Margin),MediaTrader,PopMarker,11500,1696.8,Externally Managed,Triggers,Finans,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Overlay,Digital,4600,012i0000001EB0yAAG,Turkey_LR,a013100000fLpb4AAC
0063100000fGm7oAAC,TurkeyOpp-1708,Banner,2016-10-01,2016-10-30,3618,Renault201610Renault SUV Days EkimLigatusMEC,Net Cost (Calc Margin),MediaTrader,Ligatus,14000,2777,Externally Managed,Triggers,Otomotiv,0.4,CPC,0.2324,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,5600,012i0000001EB0yAAG,Turkey_LR,a013100000fLpb5AAC
0063100000fGlyrAAC,TurkeyOpp-699,Banner,2016-04-01,2016-04-30,1000,Akbank20164Akbank BKEMedyanetMC,Net Cost (Calc Margin),MediaTrader,Medyanet,2500,500,Externally Managed,Triggers,Kadin,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpb6AAC
0063100000fGlweAAC,TurkeyOpp-395,Banner,2016-02-01,2016-02-29,2017.6,Elca Kozmetik20162Esteelauder SubatLigatusMS,Net Cost (Calc Margin),MediaTrader,Ligatus,6667,1513.2,Externally Managed,Triggers,Kadin,0.4,CPC,0.25,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,2666.67,012i0000001EB0yAAG,Turkey_LR,a013100000fLpb7AAC
0063100000fGlyjAAC,TurkeyOpp-573,Banner,2016-04-08,2016-04-30,2131.5,Bridgestone20164Bridgestone NativeLigatusMC,Net Cost (Calc Margin),MediaTrader,Ligatus,7333,1278.9,Externally Managed,Triggers,Kadin,0.5,CPC,0.4,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,3666.67,012i0000001EB0yAAG,Turkey_LR,a013100000fLpb9AAC
0063100000fGm3BAAS,TurkeyOpp-1372,Banner,2016-05-18,2016-05-31,1575.2,TFKB20165TFKB Akilli Hesap NativeLigatusMS,Net Cost (Calc Margin),MediaTrader,Ligatus,3750,787.6,Externally Managed,Triggers,Finans,0.8,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,3000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbBAAS
0063100000fGlxVAAS,TurkeyOpp-1028,Banner,2016-03-10,2016-03-31,1657.6,Lufthansa20163Lufthansa Baseline MartAdinteractionMS,Net Cost (Calc Margin),MediaTrader,Adinteraction,4000,800,Externally Managed,Triggers,Seyahat,0.4,CPC,0.5174,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1600,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbCAAS
0063100000fGlxUAAS,TurkeyOpp-12,Banner,2016-03-01,2016-03-31,5668.95,Burgan20163Burgan FX TradeReklamstoreMEC,Net Cost (Calc Margin),MediaTrader,Reklamstore,9000,1800,Externally Managed,Triggers,Ekonomi,0.4,CPC,0.6825,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,3600,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbEAAS
0063100000fGlwOAAS,TurkeyOpp-1873,Banner,2016-01-18,2016-01-31,1408.6,Bimeks20161Dell NotebookReklamstoreMEC,Net Cost (Calc Margin),MediaTrader,Reklamstore,7500,1500,Externally Managed,Triggers,Teknoloji,0.3,CPC,-0.0649,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2250,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbFAAS
0063100000fGlyVAAS,TurkeyOpp-1499,Banner,2016-04-21,2016-04-30,655.2,Akbank20164Akbank Kobi EkoposMedyanetMC,Net Cost (Calc Margin),MediaTrader,Medyanet,2000,327.6,Externally Managed,Triggers,Kadin,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,800,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbGAAS
0063100000fGlwYAAS,TurkeyOpp-1456,Banner,2016-02-01,2016-02-15,580,Akbank20162Akbank MTVPopMarkerMC,Net Cost (Calc Margin),MediaTrader,PopMarker,1750,350,Externally Managed,Triggers,Ekonomi,0.4,CPC,0.3966,From spreadsheet: Turkey LR - Campaign Data,Overlay,Digital,700,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbHAAS
0063100000fGlwdAAC,TurkeyOpp-860,Banner,2016-02-01,2016-02-29,0,Elca Kozmetik20162Clinique SubatTurkTicaretMS,Net Cost (Calc Margin),MediaTrader,TurkTicaret,0,0,Externally Managed,Triggers,Kadin,0,CPC,0,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,0,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbKAAS
0063100000fGlwpAAC,TurkeyOpp-847,Banner,2016-02-01,2016-02-29,0,Nike20162E-Comm LaunchPopMarkerMS,Net Cost (Calc Margin),MediaTrader,PopMarker,5000,0,Externally Managed,Triggers,Spor,0.35,CPC,0,From spreadsheet: Turkey LR - Campaign Data,Overlay,Digital,1750,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbMAAS
0063100000fGm5fAAC,TurkeyOpp-199,Banner,2016-08-01,2016-08-31,0,Elca Kozmetik20168MAC AgustosAppnexusMS,Net Cost (Calc Margin),MediaTrader,Appnexus,2500,0,Externally Managed,Triggers,Kadin,0.4,CPC,0,From spreadsheet: Turkey LR - Campaign Data,RTB,Digital,1000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbNAAS
0063100000fGlxcAAC,TurkeyOpp-27,Banner,2016-03-03,2016-03-31,0,Vodafone20163Vodafone Corp CozumlerAppnexusMS,Net Cost (Calc Margin),MediaTrader,Appnexus,10000,923.5,Externally Managed,Triggers,RTB,0.4,CPC,0,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,4000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbOAAS
0063100000fGm5QAAS,TurkeyOpp-1929,Banner,2016-08-01,2016-08-30,6395.4,Nike20168Nike RIO Olympics AgustosLigatusMS,Net Cost (Calc Margin),MediaTrader,Ligatus,25000,4263.6,Externally Managed,Triggers,Spor,0.45,CPC,0.3333,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,11250,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbPAAS
0063100000fGm8kAAC,TurkeyOpp-527,Banner,2016-11-01,2016-11-30,292.4,Clinique201611Clinique KasimAppnexusMS,Net Cost (Calc Margin),MediaTrader,Appnexus,0,0,Externally Managed,Triggers,Kadin,0.4,CPC,1,From spreadsheet: Turkey LR - Campaign Data,RTB,Digital,0,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbSAAS
0063100000fGm4tAAC,TurkeyOpp-1744,Banner,2016-07-01,2016-07-31,104.8,Vodafone20167Vodafone Residential Apollo TemmuzAppnexusMS,Net Cost (Calc Margin),MediaTrader,Appnexus,5000,16.66,Externally Managed,Triggers,Teknoloji,0.4,CPC,0.841,From spreadsheet: Turkey LR - Campaign Data,RTB,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbTAAS
0063100000fGm50AAC,TurkeyOpp-1585,Banner,2016-08-04,2016-08-24,5310.4,Vodafone20168Vodafone Roaming AgustosReklamStoreMS,Net Cost (Calc Margin),MediaTrader,ReklamStore,10000,2000,Externally Managed,Triggers,Teknoloji,0.4,CPC,0.6234,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,4000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbUAAS
0063100000fGlyWAAS,TurkeyOpp-125,Banner,2016-02-02,2016-02-29,1000,Akbank20162Akbank Serbest Hesap DisplayMedyanetMC,Net Cost (Calc Margin),MediaTrader,Medyanet,3000,465,Externally Managed,Triggers,Ekonomi,0.4,CPC,0.535,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1200,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbVAAS
0063100000fGlxcAAC,TurkeyOpp-1940,Banner,2016-03-03,2016-03-31,2561.6,Vodafone20163Vodafone Corp CozumlerMedyanetMS,Net Cost (Calc Margin),MediaTrader,Medyanet,5000,665.6,Externally Managed,Triggers,Teknoloji,0.4,CPC,0.7402,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbWAAS
0063100000fGm6qAAC,TurkeyOpp-1138,Banner,2016-10-01,2016-10-30,1426.4,Akbank201610Akbank GGP EkimAppnexusMC,Net Cost (Calc Margin),MediaTrader,Appnexus,5000,729.58,Externally Managed,Triggers,Finans,0.4,CPC,0.4885,From spreadsheet: Turkey LR - Campaign Data,RTB,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbXAAS
0063100000fGm4TAAS,TurkeyOpp-1998,Banner,2016-07-01,2016-07-31,275.6,Elca Kozmetik20167Clinique TemmuzReklamActionMS,Net Cost (Calc Margin),MediaTrader,ReklamAction,35,320,Externally Managed,Triggers,Kadin,0,CPC,-0.1611,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,0,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbaAAC
0063100000fGm5VAAS,TurkeyOpp-1802,Banner,2016-08-11,2016-08-30,3972.8,Vodafone20168Vodafone Coastol AgustosAdmaticMS,Net Cost (Calc Margin),MediaTrader,Admatic,11500,1986.4,Externally Managed,Triggers,Teknoloji,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Interstitial,Digital,4600,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbbAAC
0063100000fGm5QAAS,TurkeyOpp-794,Banner,2016-08-01,2016-08-30,5392.8,Nike20168Nike RIO Olympics AgustosMynetMS,Net Cost (Calc Margin),MediaTrader,Mynet,16667,3595.2,Externally Managed,Triggers,Spor,0.45,CPC,0.3333,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,7500,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbcAAC
0063100000fGlyEAAS,TurkeyOpp-802,Banner,2016-04-01,2016-04-30,2210.8,Elca Kozmetik20164Clinique Moisture SurgeAppnexusMS,Net Cost (Calc Margin),MediaTrader,Appnexus,15000,1014.11,Externally Managed,Triggers,Kadin,0.4,CPC,0.5413,From spreadsheet: Turkey LR - Campaign Data,RTB,Digital,6000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbdAAC
0063100000fGm6bAAC,TurkeyOpp-265,Banner,2016-09-01,2016-09-30,22.8,Clinique20169Clinique EylulReklamactionMS,Net Cost (Calc Margin),MediaTrader,Reklamaction,0,530,Externally Managed,Triggers,Kadin,0.4,CPC,-22.2456,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,0,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbeAAC
0063100000fGlwtAAC,TurkeyOpp-497,Banner,2016-02-08,2016-02-29,1818.18,Vodafone20162Akil Kupu JumperGoClickMS,Net Cost (Calc Margin),MediaTrader,GoClick,4545,1000,Externally Managed,Triggers,Haber,0.4,CPC,0.45,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1818.18,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbfAAC
0063100000fGm3mAAC,TurkeyOpp-1516,Banner,2016-06-01,2016-06-30,0,Elca Kozmetik20166Estee Lauder Sensuous NudeMedyanetMS,Net Cost (Calc Margin),MediaTrader,Medyanet,0,0,Externally Managed,Triggers,Kadin,0.4,CPC,0,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,0,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbgAAC
0063100000fGlyWAAS,TurkeyOpp-1386,Banner,2016-04-14,2016-04-30,1104.4,Akbank20164Akbank Serbest Hesap DisplayMedyanetMC,Net Cost (Calc Margin),MediaTrader,Medyanet,4000,552.2,Externally Managed,Triggers,Kadin,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1600,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbhAAC
0063100000fGm5YAAS,TurkeyOpp-1538,Banner,2016-08-11,2016-08-30,227.4,Vodafone20168Vodafone Donusen Tarife Data AgustosAppnexusMS,Net Cost (Calc Margin),MediaTrader,Appnexus,10000,135.68,Externally Managed,Triggers,Non VDF,0.6,CPC,0.4033,From spreadsheet: Turkey LR - Campaign Data,RTB,Digital,6000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbiAAC
0063100000fGlywAAC,TurkeyOpp-1008,Banner,2016-04-15,2016-04-30,1001.2,Akbank20164Akbank Neo KartMedyanetMC,Net Cost (Calc Margin),MediaTrader,Medyanet,2500,500,Externally Managed,Triggers,Kadin,0.4,CPC,0.5006,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbjAAC
0063100000fGlyKAAS,TurkeyOpp-569,Banner,2016-04-01,2016-04-30,1388.89,Elca Kozmetik20164Estee Lauder BB Lip PotionAdmaticMS,Net Cost (Calc Margin),MediaTrader,Admatic,3500,700,Externally Managed,Triggers,Kadin,0.4,CPC,0.496,From spreadsheet: Turkey LR - Campaign Data,Interstitial,Digital,1400,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbkAAC
0063100000fGm5NAAS,TurkeyOpp-410,Banner,2016-08-01,2016-08-30,605.5,Michelin20168Prepurchase Offmarket AgustosLigatusMEC,Net Cost (Calc Margin),MediaTrader,Ligatus,3500,459.3,Externally Managed,Triggers,Otomotiv,0.4,CPC,0.2415,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,1400,012i0000001EB0yAAG,Turkey_LR,a013100000fLpblAAC
0063100000fGm85AAC,TurkeyOpp-1013,Banner,2016-11-01,2016-11-20,895.6,Vodafone201611Vodafone Avantajli Dukkan Mobil KasimMoveMS,Net Cost (Calc Margin),MediaTrader,Move,5000,559.75,Externally Managed,Triggers,Teknoloji,0.4,CPC,0.375,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbmAAC
0063100000fGm2hAAC,TurkeyOpp-1864,Banner,2016-02-24,2016-02-29,1800,KKB20162KKB TVCAdinteractionMC,Net Cost (Calc Margin),MediaTrader,Adinteraction,4500,900,Externally Managed,Triggers,Ekonomi,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1800,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbnAAC
0063100000fGm2fAAC,TurkeyOpp-23,Banner,2016-05-01,2016-05-31,1014,Elca Kozmetik20165MAC MayisAppnexusMS,Net Cost (Calc Margin),MediaTrader,Appnexus,15000,525.33,Externally Managed,Triggers,Kadin,0.4,CPC,0.4819,From spreadsheet: Turkey LR - Campaign Data,RTB,Digital,6000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpboAAC
0063100000fGm6AAAS,TurkeyOpp-1207,Banner,2016-09-01,2016-09-30,668.8,Saxo Capital20169Saxo Capital Change Native EylulReklamNativeMX,Net Cost (Calc Margin),MediaTrader,ReklamNative,500,100,Externally Managed,Triggers,Finans,0.8,CPC,0.8505,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,400,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbpAAC
0063100000fGlxHAAS,TurkeyOpp-1564,Banner,2016-03-01,2016-03-31,1880.8,Elca Kozmetik20163Clinique MartAppnexusMS,Net Cost (Calc Margin),MediaTrader,Appnexus,5000,1008.52,Externally Managed,Triggers,RTB,0.4,CPC,0.4638,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbqAAC
0063100000fGlyhAAC,TurkeyOpp-1058,Banner,2016-04-04,2016-04-30,4326,Nike20164Nike VictoryGoClickMS,Net Cost (Calc Margin),MediaTrader,GoClick,13636,1586.2,Externally Managed,Triggers,Kadin,0.6,CPC,0.6333,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,8181.82,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbrAAC
0063100000fGlx5AAC,TurkeyOpp-1631,Banner,2016-02-09,2016-02-29,1028,LAV20162LAV SubatReklamstoreMX,Net Cost (Calc Margin),MediaTrader,Reklamstore,1750,350,Externally Managed,Triggers,Kadin,0.5,CPC,0.6595,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,875,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbsAAC
0063100000fGm7mAAC,TurkeyOpp-798,Ekim Reporting,2016-10-01,2016-10-30,0,Renault201610Renault Megane Sedan 12-31 EkimBannerConnectMEC,Net Cost (Calc Margin),MediaTrader,BannerConnect,0,174.71,Externally Managed,Triggers,Otomotiv,0,CPC,0,From spreadsheet: Turkey LR - Campaign Data,Reporting,Digital,6000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbtAAC
0063100000fGm3iAAC,TurkeyOpp-1752,Banner,2016-06-01,2016-06-30,1187,Elca Kozmetik20166Bobbi Brown Surpriz IndirimLigatusMS,Net Cost (Calc Margin),MediaTrader,Ligatus,2967,890.1,Externally Managed,Triggers,Kadin,0.4,CPC,0.2501,From spreadsheet: Turkey LR - Campaign Data,Text-Image,Digital,1186.8,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbvAAC
0063100000fGlvuAAC,TurkeyOpp-1954,Banner,2015-12-26,2016-01-07,2377.6,Elca Kozmetik20161Micheal Kors OcakAdinteractionMS,Net Cost (Calc Margin),MediaTrader,Adinteraction,7000,1188.8,Externally Managed,Triggers,Women,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2800,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbxAAC
0063100000fGm3kAAC,TurkeyOpp-1269,Banner,2016-06-01,2016-06-30,5218.4,Elca Kozmetik20166Clinique New Buyers FocusAdmaticMS,Net Cost (Calc Margin),MediaTrader,Admatic,17500,3373.6,Externally Managed,Triggers,Kadin,0.4,CPC,0.3535,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbyAAC
0063100000fGlykAAC,TurkeyOpp-620,Banner,2016-04-22,2016-04-30,1617.2,Vodafone20164Vodafone Heroes Samsung DisplayPopmarkerMS,Net Cost (Calc Margin),MediaTrader,Popmarker,3500,700,Externally Managed,Triggers,Kadin,0.4,CPC,0.5672,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1400,012i0000001EB0yAAG,Turkey_LR,a013100000fLpbzAAC
0063100000fGm4cAAC,TurkeyOpp-1571,Banner,2016-07-01,2016-07-31,1011.6,Akbank20167Akbank Vdf Kobi Isbirligi TemmuzMedyanetMC,Net Cost (Calc Margin),MediaTrader,Medyanet,3000,505.8,Externally Managed,Triggers,Finans,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,1200,012i0000001EB0yAAG,Turkey_LR,a013100000fLpc0AAC
0063100000fGm4TAAS,TurkeyOpp-227,Banner,2016-07-01,2016-07-31,2392,Elca Kozmetik20167Clinique TemmuzAdmaticMS,Net Cost (Calc Margin),MediaTrader,Admatic,5000,1000,Externally Managed,Triggers,Kadin,0.4,CPC,0.5819,From spreadsheet: Turkey LR - Campaign Data,Interstitial,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpc1AAC
0063100000fGm42AAC,TurkeyOpp-845,Banner,2016-06-01,2016-06-30,1589.2,Lufthansa20166Lufthansa Baseline HaziranAdinteractionMS,Net Cost (Calc Margin),MediaTrader,Adinteraction,8000,794.6,Externally Managed,Triggers,Seyahat,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,3200,012i0000001EB0yAAG,Turkey_LR,a013100000fLpc2AAC
0063100000fGm76AAC,TurkeyOpp-1328,Banner,2016-10-01,2016-10-30,86,RedBull201610Redbull Mind Game Kayseri EkimGoClickMEC,Net Cost (Calc Margin),MediaTrader,GoClick,455,32.12,Externally Managed,Triggers,LifeStyle,0.6,CPC,0.6265,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,273,012i0000001EB0yAAG,Turkey_LR,a013100000fLpc4AAC
0063100000fGm6XAAS,TurkeyOpp-870,Banner,2016-09-09,2016-09-30,9976,Vodafone20169Vodafone Welcome Turkey App EylulAdnboostMS,Net Cost (Calc Margin),MediaTrader,Adnboost,800,2000,Externally Managed,Triggers,Teknoloji,8,CPD,0.7995,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,6400,012i0000001EB0yAAG,Turkey_LR,a013100000fLpc7AAC
0063100000fGlwbAAC,TurkeyOpp-401,Banner,2016-02-19,2016-02-22,600,Bimeks20162Bimeks BiPara Faz2DeskfiveMEC,Net Cost (Calc Margin),MediaTrader,Deskfive,2000,366.6,Externally Managed,Triggers,Alisveris,0.3,CPC,0.389,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,600,012i0000001EB0yAAG,Turkey_LR,a013100000fLpc8AAC
0063100000fGm3MAAS,TurkeyOpp-380,Banner,2016-06-01,2016-06-17,1188,Vodafone20166Vodafone Mandela HaziranMedyanetMS,Net Cost (Calc Margin),MediaTrader,Medyanet,5000,594,Externally Managed,Triggers,Teknoloji,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,2000,012i0000001EB0yAAG,Turkey_LR,a013100000fLpc9AAC
0063100000fGm3HAAS,TurkeyOpp-17,Banner,2016-06-10,2016-06-12,144,Elca Kozmetik20166Estee Lauder PleasuresMedyanetMS,Net Cost (Calc Margin),MediaTrader,Medyanet,1000,72,Externally Managed,Triggers,Kadin,0.4,CPC,0.5,From spreadsheet: Turkey LR - Campaign Data,Ad bundles,Digital,400,012i0000001EB0yAAG,Turkey_LR,a013100000fLpcBAAS
0063100000fGlw4AAC,TurkeyOpp-1593,Banner,2016-01-01,2016-01-31,3507,Elca Kozmetik20161Retro Matte OcakAdmaticMS,Net Cost (Calc Margin),MediaTrader,Admatic,8000,1600,Externally Managed,Triggers,Women,0.4,CPC,0.5438,From spreadsheet: Turkey LR - Campaign Data,Interstitial,Digital,3200,012i0000001EB0yAAG,Turkey_LR,a013100000fLpcEAAS
