Opportunity__c,External_ID__c,Product_Detail__c,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,Supplier_Name__c,Buy_Volume__c,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Rate__c,Buy_Type__c,Current_Margin__c,Current_Margin_Explanation__c,Formats__c,Media_Code__c,Id,Original_Gross_Budget__c
0063100000ejrIxAAI,TurkeyOpp-1386,Xaxis TV,2016-05-04,2016-05-09,222,KKB0516_TVC_Preroll_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,Digitalm,37000,1850,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.05,cpv,0.88,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdsPAAS,1850
0063100000ejrBfAAI,TurkeyOpp-1287,Xaxis Rich Media,2016-02-09,2016-02-14,375,Altinbas0216_Sevgililer_Gunu_Digitalm_interstitial_MEC,Net Cost (Calc Margin),MediaTrader,Digitalm,150000,602.57,Externally Managed,Triggers,Interstitial,4,cpm,0.3777,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKda1AAC,600
0063100000ekimlAAA,TurkeyOpp-1823,Xaxis Display Plus,2016-06-09,2016-06-30,95.64,Michelin0616_8000KM_Offmarket_interest_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,1000000,1721.61,Externally Managed,Triggers,Selected Sites,1.8,cpm,0.9444,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdx4AAC,1800
0063100000ejrKsAAI,TurkeyOpp-1824,Xaxis Look-alike Modelling,2016-05-13,2016-05-31,100,Vodafone0516_Big_Bang_Faz2_Lal_Medyanet_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,1000000,1300,Externally Managed,Triggers,Selected Sites,1.3,cpm,0.9231,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKe9lAAC,1300
0063100000ekimCAAQ,TurkeyOpp-2080,Xaxis Rich Media,2016-06-01,2016-06-22,875,Vestel0616_Euro_2016_interstitial_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,1750000,1143.56,Externally Managed,Triggers,Interstitial,4.25,cpm,0.2348,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKe73AAC,7437.5
0063100000ejrAWAAY,TurkeyOpp-1403,Xaxis Rich Media,2016-01-23,2016-01-24,375,Bimeks0116_Apple_Notebook_Interstitial_DeskFive_MEC,Net Cost (Calc Margin),MediaTrader,Desk Five,150000,500,Externally Managed,Triggers,Interstitial,4.5,cpm,0.25,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdflAAC,675
0063100000ejrHxAAI,TurkeyOpp-1200,Xaxis TV,2016-04-18,2016-04-30,599.09,Akbank0416_Kobi_Ekopos_preroll_Bond_MC,Net Cost (Calc Margin),MediaTrader,Bond Digital,40000,1317.99,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.5455,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdYhAAK,1320
0063100000ekimAAAQ,TurkeyOpp-792,Xaxis TV,2016-06-10,2016-06-21,200,Teknoas0616_Euro_2016_preroll_Midyo_MC,Net Cost (Calc Margin),MediaTrader,Midyo,40000,1200,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.8333,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKe2wAAC,1320
0063100000ekiqLAAQ,TurkeyOpp-783,Xaxis Display Plus,2016-09-05,2016-09-30,300,Xerox0916_Eylul_interest_Digitalm_MEC,Net Cost (Calc Margin),MediaTrader,Digitalm,1500000,1500,Externally Managed,Triggers,Selected Sites,1.2,cpm,0.8,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKeE4AAK,1800
0063100000ekimtAAA,TurkeyOpp-819,Xaxis Display Plus,2016-06-14,2016-06-30,260.15,GSK0616_Otribebe_interest_Seslisozluk_MC,Net Cost (Calc Margin),MediaTrader,Sevinc iletisim,1000000,400,Externally Managed,Triggers,Selected Sites,1,cpm,0.3496,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdmyAAC,1000
0063100000ejrDQAAY,TurkeyOpp-1422,Xaxis TV,2016-03-07,2016-03-30,432.64,Lactamil0316_Emziren_Anneler_Matrouge_Preroll_MEC,Net Cost (Calc Margin),MediaTrader,Matrouge,25000,648.96,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.03,cpv,0.3333,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdsXAAS,750
0063100000ekis6AAA,TurkeyOpp-1741,Xaxis TV,2016-10-10,2016-10-31,0,Bayer1016_BPL_Baby_Preroll_Star_MC,Net Cost (Calc Margin),MediaTrader,Star,100000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKddqAAC,3300
0063100000ekiorAAA,TurkeyOpp-1740,Xaxis Display Plus,2016-08-12,2016-08-31,600,GSK0816_Sensodyne_Check_Up_interest_Sahibinden_MC,Net Cost (Calc Margin),MediaTrader,Sahibinden,2000000,1351.66,Externally Managed,Triggers,Selected Sites,1,cpm,0.5561,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdnVAAS,2000
0063100000ekirPAAQ,TurkeyOpp-280,Xaxis Rich Media,2016-10-07,2016-10-10,0,Teknosa1016_Turuncu_indirim_interstitial_Acunn_MC,Net Cost (Calc Margin),MediaTrader,Acunn,250000,0,Externally Managed,Triggers,Interstitial,4.25,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKe5zAAC,1062.5
0063100000ekirWAAQ,TurkeyOpp-2132,Xaxis Display Plus,2016-10-01,2016-10-22,0,BobbiBrown1016_Retouching_interest_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,350000,0,Externally Managed,Triggers,Selected Sites,3,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdhHAAS,1050
0063100000ekioQAAQ,TurkeyOpp-825,Xaxis Rich Media,2016-08-19,2016-08-22,300.11,Teknosa0816_Turuncu_Indirim_19-22Agustos_interstitial_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,650000,2550,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8823,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKe5AAAS,2762.5
