Opportunity__c,External_ID__c,Product_Detail__c,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,RecordTypeId,Supplier_Name__c,Buy_Volume__c,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Rate__c,Buy_Type__c,Current_Margin__c,Current_Margin_Explanation__c,Formats__c,Media_Code__c
0063100000ejrD6AAI,TurkeyOpp-1120,Xaxis Rich Media,2016-03-18,2016-03-27,1125,Bimeks0316_Samsung_S7_Medyanet_Interstitial_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,250000,1126.03,Externally Managed,Triggers,Interstitial,4.5,cpm,0.889,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrD6AAI,TurkeyOpp-1119,Xaxis Rich Media,2016-03-18,2016-03-27,1125,Bimeks0316_Samsung_S7_Bond_Interstitial_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,250000,1127.86,Externally Managed,Triggers,Interstitial,4.5,cpm,0.4459,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrD6AAI,TurkeyOpp-1121,Xaxis Rich Media,2016-03-18,2016-03-27,9,Bimeks0316_Samsung_S7_Memuruz_Interstitial_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Memuruz,2000,120,Externally Managed,Triggers,Interstitial,4.5,cpm,1,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrD7AAI,TurkeyOpp-1156,Xaxis Rich Media,2016-03-25,2016-03-28,1275,Teknosa0316_Turuncu_Faz4_Medyanet_Interstitial_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,300000,1275,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8824,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrD7AAI,TurkeyOpp-1155,Xaxis Rich Media,2016-03-25,2016-03-28,1275,Teknosa0316_Turuncu_Faz4_Acunn_Interstitial_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,300000,1275,Externally Managed,Triggers,Interstitial,4.25,cpm,1,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrD7AAI,TurkeyOpp-1157,Xaxis Rich Media,2016-03-25,2016-03-28,1062.5,Teknosa0316_Turuncu_Faz4_Bond_Interstitial_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,250000,750,Externally Managed,Triggers,Interstitial,4.25,cpm,0.1684,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrD8AAI,TurkeyOpp-1037,Xaxis Display Plus,2016-03-08,2016-03-28,3200,Vodafone0316_Project_Keops_Digitalm_interest_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,4000000,2165,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.6755,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrD8AAI,TurkeyOpp-1040,Xaxis Display Plus,2016-03-08,2016-03-28,800,Vodafone0316_Project_Keops_Medyanet_interest_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1000000,819.94,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.878,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrD8AAI,TurkeyOpp-1039,Xaxis Display Plus,2016-03-08,2016-03-28,2400,Vodafone0316_Project_Keops_Reklamstore_interest_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Reklamstore,3000000,784.69,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.5625,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrD8AAI,TurkeyOpp-1038,Xaxis Display Plus,2016-03-08,2016-03-28,2400,Vodafone0316_Project_Keops_Bond_interest_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,3000000,1537.99,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.8739,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrD9AAI,TurkeyOpp-996,Xaxis Display Plus,2016-03-01,2016-03-30,1000,Bimsa0316_Imaj_Kampanyasi_Medyanet_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1000000,1000,Externally Managed,Triggers,Selected Sites,1,cpm,0.9,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrD9AAI,TurkeyOpp-998,Xaxis Display Plus,2016-03-01,2016-03-30,1500,Bimsa0316_Imaj_Kampanyasi_Digitalm_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,1500000,1000,Externally Managed,Triggers,Selected Sites,1,cpm,0.7,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrD9AAI,TurkeyOpp-999,Xaxis Display Plus,2016-03-01,2016-03-30,1000,Bimsa0316_Imaj_Kampanyasi_Adhood_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Adhood,1000000,1000,Externally Managed,Triggers,Selected Sites,1,cpm,0.85,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrD9AAI,TurkeyOpp-997,Xaxis Display Plus,2016-03-01,2016-03-30,1000,Bimsa0316_Imaj_Kampanyasi_Reklamstore_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Reklamstore,1000000,1000,Externally Managed,Triggers,Selected Sites,1,cpm,0.83,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDAAAY,TurkeyOpp-978,Xaxis Display Plus,2016-03-01,2016-03-30,4800,Burgan0316_Fx_Digitalm_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,3000000,4000,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.8509,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDAAAY,TurkeyOpp-977,Xaxis Display Plus,2016-03-01,2016-03-30,800,Burgan0316_Fx_Nokta_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Nokta,500000,800,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.9375,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDAAAY,TurkeyOpp-971,Xaxis Display Plus,2016-03-01,2016-03-30,8,Burgan0316_Fx_Maxad_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Maxad,5000,800,Externally Managed,Triggers,Selected Sites,1.6,cpc,-0.875,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDAAAY,TurkeyOpp-975,Xaxis Display Plus,2016-03-01,2016-03-30,800,Burgan0316_Fx_Commedya_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Commedya,500000,800,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.9375,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDAAAY,TurkeyOpp-973,Xaxis Display Plus,2016-03-01,2016-03-30,8800,Burgan0316_Fx_Medyanet_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,5500000,4395,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.8749,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDAAAY,TurkeyOpp-974,Xaxis Display Plus,2016-03-01,2016-03-30,2400,Burgan0316_Fx_Memuruz_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Memuruz,1500000,2400,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.8527,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDAAAY,TurkeyOpp-972,Xaxis Display Plus,2016-03-01,2016-03-30,8,Burgan0316_Fx_Ligatus_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Ligatus,5000,800,Externally Managed,Triggers,Selected Sites,1.6,cpc,-1.2038,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDAAAY,TurkeyOpp-976,Xaxis Display Plus,2016-03-01,2016-03-30,800,Burgan0316_Fx_hurriyetoto_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Hurriyetemlak,500000,800,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.9063,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDAAAY,TurkeyOpp-979,Xaxis Display Plus,2016-03-01,2016-03-30,1600,Burgan0316_Fx_Adhood_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Adhood,1000000,1600,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.9063,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDBAAY,TurkeyOpp-981,Xaxis Rich Media,2016-03-01,2016-03-30,2000,Burgan0316_Fx_Digitalm_Interstitial_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,500000,1365.13,Externally Managed,Triggers,Interstitial,4,cpm,0.375,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrDBAAY,TurkeyOpp-980,Xaxis Rich Media,2016-03-01,2016-03-30,3200,Burgan0316_Fx_Medyanet_Interstitial_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,800000,2675,Externally Managed,Triggers,Interstitial,4,cpm,0.8505,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrDCAAY,TurkeyOpp-1127,Xaxis Display Plus,2016-03-18,2016-03-30,1000,Teknosa0316_HP2in1_Digitalm_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,1000000,1000,Externally Managed,Triggers,Selected Sites,1,cpm,0.8,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDCAAY,TurkeyOpp-1128,Xaxis Display Plus,2016-03-18,2016-03-30,1000,Teknosa0316_HP2in1_Bond_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,1000000,500,Externally Managed,Triggers,Selected Sites,1,cpm,-1.246,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDDAAY,TurkeyOpp-1122,Xaxis Rich Media,2016-03-18,2016-03-30,2125,Teknosa0316_HP2in1_Bond_Interstitial_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,500000,2075.18,Externally Managed,Triggers,Interstitial,4.25,cpm,0.4118,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrDDAAY,TurkeyOpp-1123,Xaxis Rich Media,2016-03-18,2016-03-30,3187.5,Teknosa0316_HP2in1_Acunn_Interstitial_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,750000,3189.21,Externally Managed,Triggers,Interstitial,4.25,cpm,1,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrDDAAY,TurkeyOpp-1124,Xaxis Rich Media,2016-03-18,2016-03-30,2125,Teknosa0316_HP2in1_Digitalm_Interstitial_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,500000,2144.97,Externally Managed,Triggers,Interstitial,4.25,cpm,0.4172,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrDDAAY,TurkeyOpp-1126,Xaxis Rich Media,2016-03-18,2016-03-30,1062.5,Teknosa0316_HP2in1_DeskFive_Interstitial_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Desk Five,250000,460,Externally Managed,Triggers,Interstitial,4.25,cpm,-0.1116,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrDDAAY,TurkeyOpp-1125,Xaxis Rich Media,2016-03-18,2016-03-30,2125,Teknosa0316_HP2in1_Medyanet_Interstitial_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,500000,2130.74,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8827,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrDEAAY,TurkeyOpp-1060,Xaxis Display Plus,2016-03-10,2016-03-30,3600,Ford0316_Tip_Bayrami_Medyanet_interest_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,2250000,2171,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.8964,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDEAAY,TurkeyOpp-1062,Xaxis Display Plus,2016-03-10,2016-03-30,1200,Ford0316_Tip_Bayrami_Digitalm_interest_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,750000,1203.72,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.8754,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDEAAY,TurkeyOpp-1059,Xaxis Display Plus,2016-03-10,2016-03-30,1600,Ford0316_Tip_Bayrami_Reklamstore_interest_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Reklamstore,1000000,300.44,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.8938,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDEAAY,TurkeyOpp-1061,Xaxis Display Plus,2016-03-10,2016-03-30,1600,Ford0316_Tip_Bayrami_Adhood_interest_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Adhood,1000000,1086.89,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.9063,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDFAAY,TurkeyOpp-993,Xaxis Rich Media,2016-03-01,2016-03-30,212.5,Zorlu0316_Shop&Miles_Digitalm_Interstitial_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,50000,212.5,Externally Managed,Triggers,Interstitial,4.25,cpm,0.4118,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrDFAAY,TurkeyOpp-991,Xaxis Rich Media,2016-03-01,2016-03-30,425,Zorlu0316_Shop&Miles_Medyanet_Interstitial_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,100000,402,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8756,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrDFAAY,TurkeyOpp-992,Xaxis Rich Media,2016-03-01,2016-03-30,552.5,Zorlu0316_Shop&Miles_Acunn_Interstitial_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,130000,552.5,Externally Managed,Triggers,Interstitial,4.25,cpm,1,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrDGAAY,TurkeyOpp-1129,Xaxis Display Plus,2016-03-18,2016-03-30,1500,Akbank0316_Axess_Akaryakit_Bond_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,1500000,1189,Externally Managed,Triggers,Selected Sites,1,cpm,0.3692,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDGAAY,TurkeyOpp-1130,Xaxis Display Plus,2016-03-18,2016-03-30,1500,Akbank0316_Axess_Akaryakit_Digitalm_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,1500000,1500,Externally Managed,Triggers,Selected Sites,1,cpm,0.8,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDHAAY,TurkeyOpp-1159,Xaxis Display Plus,2016-03-29,2016-03-30,500,Akbank0316_Click_to_Call_Medyanet_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,500000,0,Externally Managed,Triggers,Selected Sites,1,cpm,0,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDIAAY,TurkeyOpp-983,Xaxis Display Plus,2016-03-01,2016-03-30,500,Akbank0316_Kobi_Danismanlik_Adhood_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Adhood,500000,500,Externally Managed,Triggers,Selected Sites,1,cpm,0.85,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDIAAY,TurkeyOpp-984,Xaxis Display Plus,2016-03-01,2016-03-30,1000,Akbank0316_Kobi_Danismanlik_Digitalm_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,1000000,500,Externally Managed,Triggers,Selected Sites,1,cpm,0.6,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDIAAY,TurkeyOpp-985,Xaxis Display Plus,2016-03-01,2016-03-30,1000,Akbank0316_Kobi_Danismanlik_Medyanet_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1000000,1000,Externally Managed,Triggers,Selected Sites,1,cpm,0.9,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDJAAY,TurkeyOpp-995,Xaxis Display Plus,2016-03-01,2016-03-30,10480,Akbank0316_Multinational_Bank_Appnexus_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Appnexus,104800,7240,Externally Managed,Triggers,Selected Sites,100,cpm,0.8653,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDKAAY,TurkeyOpp-1150,Xaxis Display Plus,2016-03-24,2016-03-30,500,Zorlu0316_The_Goal_Bond_interes_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,500000,500,Externally Managed,Triggers,Selected Sites,1,cpm,0.498,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDLAAY,TurkeyOpp-963,Xaxis Display Plus,2016-03-02,2016-03-30,5250,Beymen0316_Mart_Medyanet_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,3000000,2251,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.8667,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDLAAY,TurkeyOpp-961,Xaxis Display Plus,2016-03-02,2016-03-30,1.75,Beymen0316_Mart_Clickvol_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Clickvol,1000,933,Externally Managed,Triggers,Selected Sites,1.75,cpc,0.7856,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDLAAY,TurkeyOpp-964,Xaxis Display Plus,2016-03-02,2016-03-30,1500,Beymen0316_Mart_Popmarker_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Popmarker,500000,1517.94,Externally Managed,Triggers,Selected Sites,3,cpm,0.6706,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDLAAY,TurkeyOpp-965,Xaxis Display Plus,2016-03-02,2016-03-30,3675,Beymen0316_Mart_Digitalm_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,2100000,3154,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.8714,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDLAAY,TurkeyOpp-962,Xaxis Display Plus,2016-03-02,2016-03-30,10.5,Beymen0316_Mart_Ligatus_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Ligatus,6000,500,Externally Managed,Triggers,Selected Sites,1.75,cpc,-2.6,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDLAAY,TurkeyOpp-966,Xaxis Rich Media,2016-03-02,2016-03-30,1750,Beymen0316_Mart_Medyanet_interstitial_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1000000,1750.1,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.7143,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrDMAAY,TurkeyOpp-1091,Xaxis Audio Recog,2016-03-11,2016-03-30,1200,Bayer0316_Supradyn_Acunn_AudioRecognation_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,20000,600,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.06,cpv,1,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
0063100000ejrDMAAY,TurkeyOpp-1090,Xaxis Audio Recog,2016-03-11,2016-03-30,6900,Bayer0316_Supradyn_DigitalMarcom_AudioRecognation_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalmarcom,115000,6900,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.06,cpv,0.375,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
0063100000ejrDNAAY,TurkeyOpp-1092,Xaxis SYNC,2016-03-11,2016-03-30,19500,Bayer0316_Supradyn_Clipkit_SYNC_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Clipkit,325000,937,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.06,cpv,0.3169,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
0063100000ejrDOAAY,TurkeyOpp-1145,Xaxis Rich Media,2016-03-18,2016-03-30,425,Karcher0316_Mart_Digitalm_Intersitital_MX,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,100000,0,Externally Managed,Triggers,Interstitial,4.25,cpm,0,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrDOAAY,TurkeyOpp-1144,Xaxis Rich Media,2016-03-18,2016-03-30,1275,Karcher0316_Mart_Acunn_Intersitital_MX,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,300000,0,Externally Managed,Triggers,Interstitial,4.25,cpm,0,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrDPAAY,TurkeyOpp-1146,Xaxis Tv,2016-03-18,2016-03-30,660,Karcher0316_Mart_Acunn_Preroll_MX,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,20000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
0063100000ejrDQAAY,TurkeyOpp-1012,Xaxis Tv,2016-03-07,2016-03-30,2250,Lactamil0316_Emziren_Anneler_Digitalm_Preroll_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,75000,846.33,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.03,cpv,0.8,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
0063100000ejrDQAAY,TurkeyOpp-1016,Xaxis Tv,2016-03-07,2016-03-30,900,Lactamil0316_Emziren_Anneler_Adhood_Preroll_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Adhood,30000,444.87,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.03,cpv,0.6667,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
0063100000ejrDQAAY,TurkeyOpp-1018,Xaxis Tv,2016-03-07,2016-03-30,4500,Lactamil0316_Emziren_Anneler_Reklamstore_Preroll_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Reklamstore,150000,534,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.03,cpv,1,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
0063100000ejrDQAAY,TurkeyOpp-1009,Xaxis Tv,2016-03-07,2016-03-30,1500,Lactamil0316_Emziren_Anneler_Sem_Preroll_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Sem Digital,50000,1302.15,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.03,cpv,0.3333,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
0063100000ejrDQAAY,TurkeyOpp-1015,Xaxis Tv,2016-03-07,2016-03-30,750,Lactamil0316_Emziren_Anneler_Vidyoda_Preroll_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Vidyoda,25000,297.99,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.03,cpv,0.6667,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
0063100000ejrDQAAY,TurkeyOpp-1010,Xaxis Tv,2016-03-07,2016-03-30,1500,Lactamil0316_Emziren_Anneler_Nokta_Preroll_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Nokta,50000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.03,cpv,0,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
0063100000ejrDQAAY,TurkeyOpp-1017,Xaxis Tv,2016-03-07,2016-03-30,1500,Lactamil0316_Emziren_Anneler_Acunn_Preroll_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,50000,902.16,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.03,cpv,1,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
