Opportunity__c,External_ID__c,Product_Detail__c,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,Supplier_Name__c,Buy_Volume__c,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Rate__c,Buy_Type__c,Current_Margin__c,Current_Margin_Explanation__c,Formats__c,Media_Code__c,Original_Gross_Budget__c,RecordTypeId
0063100000ekis7AAA,TurkeyOpp-363,Xaxis TV,2016-10-10,2016-10-31,0,Bayer1016_Supradyn_Preroll_Star_MC,Net Cost (Calc Margin),MediaTrader,Star,75000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0,From spreadsheet: Turkey | Campaign Data,Online Video,Video,2475,012i0000001EB0yAAG
0063100000ekis8AAA,TurkeyOpp-66,Xaxis Display Plus,2016-10-20,2016-10-31,0,Sony1016_XperiaZ_DataTargeting_Onedio_MC,Net Cost (Calc Margin),MediaTrader,Onedio,916667,0,Externally Managed,Triggers,Selected Sites,3,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2750,012i0000001EB0yAAG
0063100000ekis9AAA,TurkeyOpp-1235,Xaxis Display Plus,2016-10-20,2016-10-31,0,Sony1016_XperiaZ_interest_Appnexus_MC,Net Cost (Calc Margin),MediaTrader,Appnexus,500000,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1000,012i0000001EB0yAAG
0063100000ekis9AAA,TurkeyOpp-108,Xaxis Display Plus,2016-10-20,2016-10-31,0,Sony1016_XperiaZ_interest_Bond_MC,Net Cost (Calc Margin),MediaTrader,Bond Digital,500000,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1000,012i0000001EB0yAAG
0063100000ekis9AAA,TurkeyOpp-857,Xaxis Display Plus,2016-10-20,2016-10-31,0,Sony1016_XperiaZ_interest_Dogus_MC,Net Cost (Calc Margin),MediaTrader,Dogus,500000,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1000,012i0000001EB0yAAG
0063100000ekisAAAQ,TurkeyOpp-801,Xaxis Display Plus,2016-10-01,2016-10-31,0,Pandora1016_Aw_Campaign_interest_Bond_MC,Net Cost (Calc Margin),MediaTrader,Bond Digital,500000,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1000,012i0000001EB0yAAG
0063100000ekisAAAQ,TurkeyOpp-1544,Xaxis Display Plus,2016-10-01,2016-10-31,0,Pandora1016_Aw_Campaign_interest_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,Digitalm,600000,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1200,012i0000001EB0yAAG
0063100000ekisBAAQ,TurkeyOpp-382,Xaxis TV,2016-10-04,2016-10-31,0,Ikea1016_Benim_Evim_Benim_Keyfim_Preroll_Fox_MEC,Net Cost (Calc Margin),MediaTrader,Fox,200000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0,From spreadsheet: Turkey | Campaign Data,Online Video,Video,6600,012i0000001EB0yAAG
0063100000ekisBAAQ,TurkeyOpp-300,Xaxis TV,2016-10-04,2016-10-31,0,Ikea1016_Benim_Evim_Benim_Keyfim_Preroll_Midyo_MEC,Net Cost (Calc Margin),MediaTrader,Midyo,90000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0,From spreadsheet: Turkey | Campaign Data,Online Video,Video,2970,012i0000001EB0yAAG
0063100000ekisBAAQ,TurkeyOpp-157,Xaxis TV,2016-10-04,2016-10-31,0,Ikea1016_Benim_Evim_Benim_Keyfim_Preroll_Nokta_MEC,Net Cost (Calc Margin),MediaTrader,Nokta,200000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0,From spreadsheet: Turkey | Campaign Data,Online Video,Video,6600,012i0000001EB0yAAG
0063100000ekisBAAQ,TurkeyOpp-1831,Xaxis TV,2016-10-04,2016-10-31,0,Ikea1016_Benim_Evim_Benim_Keyfim_Preroll_Sozcu_MEC,Net Cost (Calc Margin),MediaTrader,Sozcu,150000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0,From spreadsheet: Turkey | Campaign Data,Online Video,Video,4950,012i0000001EB0yAAG
0063100000ekisBAAQ,TurkeyOpp-41,Xaxis TV,2016-10-04,2016-10-31,0,Ikea1016_Benim_Evim_Benim_Keyfim_Preroll_Star_MEC,Net Cost (Calc Margin),MediaTrader,Star,200000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0,From spreadsheet: Turkey | Campaign Data,Online Video,Video,6600,012i0000001EB0yAAG
0063100000ekisBAAQ,TurkeyOpp-1321,Xaxis TV,2016-10-04,2016-10-31,0,Ikea1016_Benim_Evim_Benim_Keyfim_Preroll_Acunn_MEC,Net Cost (Calc Margin),MediaTrader,Acunn,150000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0,From spreadsheet: Turkey | Campaign Data,Online Video,Video,4950,012i0000001EB0yAAG
0063100000ekisCAAQ,TurkeyOpp-2295,Xaxis Mobile,2016-10-19,2016-10-31,0,Ikea1016_Kofte_Firsati_Mobil_Prestitial_Move_MEC,Net Cost (Calc Margin),MediaTrader,Move,2000000,0,Externally Managed,Triggers,Interstitial,7.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Mobile,15000,012i0000001EB0yAAG
0063100000ekisDAAQ,TurkeyOpp-1050,Xaxis Rich Media,2016-10-19,2016-10-31,0,Ikea1016_Tekstil_interstitial_Acunn_MEC,Net Cost (Calc Margin),MediaTrader,Acunn,350000,0,Externally Managed,Triggers,Interstitial,4.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,1575,012i0000001EB0yAAG
0063100000ekisDAAQ,TurkeyOpp-2255,Xaxis Rich Media,2016-10-19,2016-10-31,0,Ikea1016_Tekstil_interstitial_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,500000,0,Externally Managed,Triggers,Interstitial,4.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,2250,012i0000001EB0yAAG
0063100000ekisEAAQ,TurkeyOpp-1100,Xaxis Mobile,2016-10-19,2016-10-31,0,Ikea1016_Tekstil_Mobil_Prestitial_Move_MEC,Net Cost (Calc Margin),MediaTrader,Move,667000,0,Externally Managed,Triggers,Interstitial,7.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Mobile,5002.5,012i0000001EB0yAAG
0063100000ekisFAAQ,TurkeyOpp-1462,Xaxis Display Plus,2016-10-06,2016-10-31,0,Shell1016_AutoGas_interest_HurriyetEmlak_MC,Net Cost (Calc Margin),MediaTrader,Hurriyetemlak,500000,0,Externally Managed,Triggers,Selected Sites,1,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,500,012i0000001EB0yAAG
0063100000ekisFAAQ,TurkeyOpp-1760,Xaxis Display Plus,2016-10-06,2016-10-31,0,Shell1016_AutoGas_interest_Sahibinden_MC,Net Cost (Calc Margin),MediaTrader,Sahibinden,2000000,0,Externally Managed,Triggers,Selected Sites,1,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2000,012i0000001EB0yAAG
0063100000ekisFAAQ,TurkeyOpp-1925,Xaxis Display Plus,2016-10-06,2016-10-31,0,Shell1016_AutoGas_interest_Mynet_MC,Net Cost (Calc Margin),MediaTrader,Digitalm,2500000,0,Externally Managed,Triggers,Selected Sites,1,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2500,012i0000001EB0yAAG
0063100000ekisFAAQ,TurkeyOpp-814,Xaxis Display Plus,2016-10-06,2016-10-31,0,Shell1016_AutoGas_interest_Bond_MC,Net Cost (Calc Margin),MediaTrader,Bond Digital,2500000,0,Externally Managed,Triggers,Selected Sites,1,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2500,012i0000001EB0yAAG
0063100000ekisGAAQ,TurkeyOpp-2151,Xaxis TV,2016-10-01,2016-10-31,0,Shell1016_Helix_Audio_Recognation_Digitalmarcom_MC,Net Cost (Calc Margin),MediaTrader,Digitalmarcom,105000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.06,cpv,0,From spreadsheet: Turkey | Campaign Data,Online Video,Video,6300,012i0000001EB0yAAG
0063100000ekisHAAQ,TurkeyOpp-450,Xaxis TV,2016-10-01,2016-10-31,0,Shelll1016_Helix_preroll_Nokta_MC,Net Cost (Calc Margin),MediaTrader,Nokta,100000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0,From spreadsheet: Turkey | Campaign Data,Online Video,Video,3300,012i0000001EB0yAAG
0063100000ekisIAAQ,TurkeyOpp-1938,Xaxis Display Plus,2016-10-14,2016-10-31,0,GSK1016_Otribebe_interest_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,Digitalm,2500000,0,Externally Managed,Triggers,Selected Sites,1,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2500,012i0000001EB0yAAG
0063100000ekisIAAQ,TurkeyOpp-20,Xaxis Display Plus,2016-10-14,2016-10-31,0,GSK1016_Otribebe_interest_Dogus_MC,Net Cost (Calc Margin),MediaTrader,Dogus,2000000,0,Externally Managed,Triggers,Selected Sites,1,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2000,012i0000001EB0yAAG
0063100000ekisJAAQ,TurkeyOpp-425,Xaxis TV,2016-10-14,2016-10-31,0,GSK1016_Otribebe_Preroll_Star_MC,Net Cost (Calc Margin),MediaTrader,Star,100000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.04,cpv,0,From spreadsheet: Turkey | Campaign Data,Online Video,Video,4000,012i0000001EB0yAAG
0063100000ekisJAAQ,TurkeyOpp-176,Xaxis TV,2016-10-14,2016-10-31,0,GSK1016_Otribebe_Preroll_Nokta_MC,Net Cost (Calc Margin),MediaTrader,Nokta,100000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.04,cpv,0,From spreadsheet: Turkey | Campaign Data,Online Video,Video,4000,012i0000001EB0yAAG
0063100000ekisJAAQ,TurkeyOpp-1915,Xaxis TV,2016-10-14,2016-10-31,0,GSK1016_Otribebe_Preroll_Fox_MC,Net Cost (Calc Margin),MediaTrader,Fox,100000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.04,cpv,0,From spreadsheet: Turkey | Campaign Data,Online Video,Video,4000,012i0000001EB0yAAG
0063100000ekisKAAQ,TurkeyOpp-2105,Xaxis TV,2016-10-17,2016-10-31,0,GSK1016_Parodontax_Trueview_Star_MC,Net Cost (Calc Margin),MediaTrader,Star,100000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.04,cpv,0,From spreadsheet: Turkey | Campaign Data,Online Video,Video,4000,012i0000001EB0yAAG
0063100000ekisKAAQ,TurkeyOpp-1494,Xaxis TV,2016-10-17,2016-10-31,0,GSK1016_Parodontax_Trueview_Nokta_MC,Net Cost (Calc Margin),MediaTrader,Nokta,75000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.04,cpv,0,From spreadsheet: Turkey | Campaign Data,Online Video,Video,3000,012i0000001EB0yAAG
0063100000ekisLAAQ,TurkeyOpp-154,Xaxis Display Plus,2016-10-07,2016-10-31,0,GSK1016_Sensodyne_Deep_Clean_Programatik_Dogus_MC,Net Cost (Calc Margin),MediaTrader,Dogus,1000000,0,Externally Managed,Triggers,Selected Sites,1,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1000,012i0000001EB0yAAG
0063100000ekisLAAQ,TurkeyOpp-1627,Xaxis Display Plus,2016-10-07,2016-10-31,0,GSK1016_Sensodyne_Deep_Clean_Programatik_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,Digitalm,2000000,0,Externally Managed,Triggers,Selected Sites,1,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2000,012i0000001EB0yAAG
0063100000ekisLAAQ,TurkeyOpp-944,Xaxis Display Plus,2016-10-07,2016-10-31,0,GSK1016_Sensodyne_Deep_Clean_Programatik_Star_MC,Net Cost (Calc Margin),MediaTrader,Star,1000000,0,Externally Managed,Triggers,Selected Sites,1,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1000,012i0000001EB0yAAG
0063100000ekisLAAQ,TurkeyOpp-2325,Xaxis Display Plus,2016-10-07,2016-10-31,0,GSK1016_Sensodyne_Deep_Clean_Programatik_Sahibinden_MC,Net Cost (Calc Margin),MediaTrader,Sahibinden,1000000,0,Externally Managed,Triggers,Selected Sites,1,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1000,012i0000001EB0yAAG
0063100000ekisLAAQ,TurkeyOpp-309,Xaxis Display Plus,2016-10-07,2016-10-31,0,GSK1016_Sensodyne_Deep_Clean_Programatik_Bond_MC,Net Cost (Calc Margin),MediaTrader,Bond Digital,1500000,0,Externally Managed,Triggers,Selected Sites,1,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1500,012i0000001EB0yAAG
0063100000ekisRAAQ,TurkeyOpp-1324,Xaxis TV,2016-10-01,2016-10-31,0,Sensodyne1016_Deep_Clean_Preroll_Star_MC,Net Cost (Calc Margin),MediaTrader,Star,70000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0,cpv,0,From spreadsheet: Turkey | Campaign Data,Online Video,Video,0,012i0000001EB0yAAG
0063100000ekisSAAQ,TurkeyOpp-654,TV Sync,2016-10-01,2016-10-31,0,Sensodyne1016_Deep_Clean_Sync_Clipkit_MC,Net Cost (Calc Margin),MediaTrader,Clipkit,165000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0,cpv,0,From spreadsheet: Turkey | Campaign Data,Online Video,Video,0,012i0000001EB0yAAG
0063100000ekisTAAQ,TurkeyOpp-1283,Xaxis Look-alike Modelling,2016-10-06,2016-10-31,0,GE1016_Ekim_Lookalike_Sozcu_MEC,Net Cost (Calc Margin),MediaTrader,Sozcu,2000000,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,4000,012i0000001EB0yAAG
0063100000ekisTAAQ,TurkeyOpp-367,Xaxis Look-alike Modelling,2016-10-06,2016-10-31,0,GE1016_Ekim_Lookalike_Mynet_MEC,Net Cost (Calc Margin),MediaTrader,Digitalm,5000000,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,10000,012i0000001EB0yAAG
0063100000ekisTAAQ,TurkeyOpp-2251,Xaxis Look-alike Modelling,2016-10-06,2016-10-31,0,GE1016_Ekim_Lookalike_Dogus_MEC,Net Cost (Calc Margin),MediaTrader,Dogus,2000000,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,4000,012i0000001EB0yAAG
0063100000ekisTAAQ,TurkeyOpp-776,Xaxis Look-alike Modelling,2016-10-06,2016-10-31,0,GE1016_Ekim_Lookalike_Sahibinden_MEC,Net Cost (Calc Margin),MediaTrader,Sahibinden,2000000,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,4000,012i0000001EB0yAAG
0063100000ekisTAAQ,TurkeyOpp-2057,Xaxis Look-alike Modelling,2016-10-06,2016-10-31,0,GE1016_Ekim_Lookalike_Telekom_MEC,Net Cost (Calc Margin),MediaTrader,Telekom,2000000,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,4000,012i0000001EB0yAAG
0063100000ekisTAAQ,TurkeyOpp-971,Xaxis Look-alike Modelling,2016-10-06,2016-10-31,0,GE1016_Ekim_Lookalike_Bond_MEC,Net Cost (Calc Margin),MediaTrader,Bond Digital,2000000,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,4000,012i0000001EB0yAAG
0063100000ekisTAAQ,TurkeyOpp-1906,Xaxis Look-alike Modelling,2016-10-06,2016-10-31,0,GE1016_Ekim_Lookalike_Nokta_MEC,Net Cost (Calc Margin),MediaTrader,Nokta,1000000,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2000,012i0000001EB0yAAG
0063100000ekisTAAQ,TurkeyOpp-406,Xaxis Look-alike Modelling,2016-10-06,2016-10-31,0,GE1016_Ekim_Lookalike_Maxad_MEC,Net Cost (Calc Margin),MediaTrader,Maxad,1000,0,Externally Managed,Triggers,Selected Sites,2,cpc,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2,012i0000001EB0yAAG
0063100000ekisTAAQ,TurkeyOpp-1630,Xaxis Look-alike Modelling,2016-10-06,2016-10-31,0,GE1016_Ekim_Lookalike_Popmarker_MEC,Net Cost (Calc Margin),MediaTrader,Popmarker,2000000,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,4000,012i0000001EB0yAAG
0063100000ekisTAAQ,TurkeyOpp-594,Xaxis Look-alike Modelling,2016-10-06,2016-10-31,0,GE1016_Ekim_Lookalike_Commedya_MEC,Net Cost (Calc Margin),MediaTrader,Commedya,1000000,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2000,012i0000001EB0yAAG
0063100000ekisTAAQ,TurkeyOpp-350,Xaxis Look-alike Modelling,2016-10-06,2016-10-31,0,GE1016_Ekim_Lookalike_Ligatus_MEC,Net Cost (Calc Margin),MediaTrader,Ligatus,4000,0,Externally Managed,Triggers,Selected Sites,2,cpc,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,8,012i0000001EB0yAAG
0063100000ekisUAAQ,TurkeyOpp-1725,Xaxis Display Plus,2016-10-21,2016-10-31,0,RedBull1016_Student_Occasion_interest_Ek_Popmarker_MEC,Net Cost (Calc Margin),MediaTrader,Popmarker,2000000,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,4000,012i0000001EB0yAAG
0063100000ekisUAAQ,TurkeyOpp-574,Xaxis Display Plus,2016-10-21,2016-10-31,0,RedBull1016_Student_Occasion_interest_Ek_Ntv_MEC,Net Cost (Calc Margin),MediaTrader,Dogus,2000,0,Externally Managed,Triggers,Selected Sites,2,cpc,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,4,012i0000001EB0yAAG
0063100000ekisUAAQ,TurkeyOpp-69,Xaxis Display Plus,2016-10-21,2016-10-31,0,RedBull1016_Student_Occasion_interest_Ek_Ligatus_MEC,Net Cost (Calc Margin),MediaTrader,Ligatus,3333,0,Externally Managed,Triggers,Selected Sites,2,cpc,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,6.67,012i0000001EB0yAAG
0063100000ekisUAAQ,TurkeyOpp-1855,Xaxis Display Plus,2016-10-21,2016-10-31,0,RedBull1016_Student_Occasion_interest_Ek_Bond_MEC,Net Cost (Calc Margin),MediaTrader,Bond Digital,3000000,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,6000,012i0000001EB0yAAG
0063100000ekisVAAQ,TurkeyOpp-1405,Xaxis Display Plus,2016-10-19,2016-10-31,0,Vodafone1016_52_Hafta_insaat_interest_Appnexus_MS,Net Cost (Calc Margin),MediaTrader,Appnexus,1200000,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2400,012i0000001EB0yAAG
0063100000ekisVAAQ,TurkeyOpp-939,Xaxis Rich Media,2016-10-19,2016-10-31,0,Vodafone1016_52_Hafta_insaat_interest_Medyanet(interstitial)_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,300000,0,Externally Managed,Triggers,Interstitial,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,600,012i0000001EB0yAAG
0063100000ekisWAAQ,TurkeyOpp-846,Xaxis Display Plus,2016-10-24,2016-10-31,0,Vodafone1016_Maraton_interest_Appnexus_MS,Net Cost (Calc Margin),MediaTrader,Appnexus,1300000,0,Externally Managed,Triggers,Selected Sites,2.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3250,012i0000001EB0yAAG
0063100000ekisWAAQ,TurkeyOpp-881,Xaxis Rich Media,2016-10-24,2016-10-31,0,Vodafone1016_Maraton_interest_Medyanet(interstitial)_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,250000,0,Externally Managed,Triggers,Interstitial,2.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,625,012i0000001EB0yAAG
0063100000ekisXAAQ,TurkeyOpp-1276,Xaxis Display Plus,2016-10-21,2016-10-31,0,Vodafone1016_Red_Business_V2_interest_Appnexus_MS,Net Cost (Calc Margin),MediaTrader,Appnexus,1000000,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2000,012i0000001EB0yAAG
0063100000ekisXAAQ,TurkeyOpp-702,Xaxis Display Plus,2016-10-21,2016-10-31,0,Vodafone1016_Red_Business_V2_interest_Mynet_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,1500000,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3000,012i0000001EB0yAAG
0063100000ekisXAAQ,TurkeyOpp-1029,Xaxis Rich Media,2016-10-21,2016-10-31,0,Vodafone1016_Red_Business_V2_interest_Medyanet(interstitial)_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,500000,0,Externally Managed,Triggers,Interstitial,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,1000,012i0000001EB0yAAG
0063100000ekisXAAQ,TurkeyOpp-1301,Xaxis Display Plus,2016-10-21,2016-10-31,0,Vodafone1016_Red_Business_V2_interest_Adhood_MS,Net Cost (Calc Margin),MediaTrader,Adhood,500000,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1000,012i0000001EB0yAAG
0063100000ekisYAAQ,TurkeyOpp-2037,Xaxis Rich Media,2016-10-21,2016-10-31,0,EsteeLauder1016_Revitalizing_Supreme_interstitial_Acunn_MS,Net Cost (Calc Margin),MediaTrader,Acunn,250000,0,Externally Managed,Triggers,Interstitial,4.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,1125,012i0000001EB0yAAG
0063100000ekisYAAQ,TurkeyOpp-1362,Xaxis Rich Media,2016-10-21,2016-10-31,0,EsteeLauder1016_Revitalizing_Supreme_interstitial_Medyanet_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,500000,0,Externally Managed,Triggers,Interstitial,4.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,2250,012i0000001EB0yAAG
0063100000ekisYAAQ,TurkeyOpp-872,Xaxis Rich Media,2016-10-21,2016-10-31,0,EsteeLauder1016_Revitalizing_Supreme_interstitial_Mynet_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,500000,0,Externally Managed,Triggers,Interstitial,4.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,2250,012i0000001EB0yAAG
0063100000ekisYAAQ,TurkeyOpp-1768,Xaxis Rich Media,2016-10-21,2016-10-31,0,EsteeLauder1016_Revitalizing_Supreme_interstitial_Star_MS,Net Cost (Calc Margin),MediaTrader,Star,200000,0,Externally Managed,Triggers,Interstitial,4.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,900,012i0000001EB0yAAG
0063100000ekisZAAQ,TurkeyOpp-1813,Xaxis Display Plus,2016-10-21,2016-10-31,0,EsteeLauder1016_Revitalizing_Supreme_PinOverlay_Popmarker_MS,Net Cost (Calc Margin),MediaTrader,Popmarker,1100000,0,Externally Managed,Triggers,Selected Sites,3.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3850,012i0000001EB0yAAG
0063100000ekisaAAA,TurkeyOpp-2089,Xaxis TV,2016-10-21,2016-10-31,0,EsteeLauder1016_Revitalizing_Supreme_Seeding_Clipkit_MS,Net Cost (Calc Margin),MediaTrader,Clipkit,11667,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.6,cpc,0,From spreadsheet: Turkey | Campaign Data,Online Video,Video,7,012i0000001EB0yAAG
0063100000ekisbAAA,TurkeyOpp-976,Xaxis Display Plus,2016-10-04,2016-10-31,0,TFKB1016_Esnafa_Cifte_Bayram_Contextual_Appnexus_MC,Net Cost (Calc Margin),MediaTrader,Appnexus,750000,0,Externally Managed,Triggers,Selected Sites,2.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1875,012i0000001EB0yAAG
0063100000ekisbAAA,TurkeyOpp-1524,Xaxis Display Plus,2016-10-04,2016-10-31,0,TFKB1016_Esnafa_Cifte_Bayram_Contextual_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,Digitalm,1100000,0,Externally Managed,Triggers,Selected Sites,2.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2750,012i0000001EB0yAAG
0063100000ekiscAAA,TurkeyOpp-1666,Xaxis Rich Media,2016-10-01,2016-10-31,0,Sepas1016_Unico_Sigorta_interstitial_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,250000,0,Externally Managed,Triggers,Interstitial,2.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,625,012i0000001EB0yAAG
0063100000ekisdAAA,TurkeyOpp-1734,Xaxis Rich Media,2016-10-14,2016-10-31,0,Altinbas1016_Elmas_interstitial_Acunn_MEC,Net Cost (Calc Margin),MediaTrader,Acunn,300000,0,Externally Managed,Triggers,Interstitial,4.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,1350,012i0000001EB0yAAG
0063100000ekisdAAA,TurkeyOpp-379,Xaxis Rich Media,2016-10-14,2016-10-31,0,Altinbas1016_Elmas_interstitial_Mynet_MEC,Net Cost (Calc Margin),MediaTrader,Digitalm,400000,0,Externally Managed,Triggers,Interstitial,4.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,1800,012i0000001EB0yAAG
0063100000ekisdAAA,TurkeyOpp-1426,Xaxis Rich Media,2016-10-14,2016-10-31,0,Altinbas1016_Elmas_interstitial_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,200000,0,Externally Managed,Triggers,Interstitial,4.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,900,012i0000001EB0yAAG
0063100000ekiseAAA,TurkeyOpp-151,Xaxis TV,2016-10-01,2016-10-31,0,Canbebe1016_Preroll_Digitalmarcom_MEC,Net Cost (Calc Margin),MediaTrader,Digitalmarcom,278000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.045,cpv,0,From spreadsheet: Turkey | Campaign Data,Online Video,Video,12510,012i0000001EB0yAAG
